PASSENGERS,FREIGHT,MAIL,DISTANCE,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,MONTH
0.00,0.00,0.00,62.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,1
0.00,0.00,0.00,63.00,N8,20405,National Air Cargo Group Inc d/ba National Airlines,07029,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14512,1451202,34512,RFD,"Rockford, IL",IL,17,Illinois,41,1
0.00,0.00,0.00,64.00,KAH,20272,Kenmore Air Harbor,06927,11646,1164601,31646,FBS,"Friday Harbor, WA",WA,53,Washington,93,12652,1265201,30559,KEH,"Kenmore, WA",WA,53,Washington,93,1
0.00,0.00,0.00,65.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,12402,1240203,32402,ITO,"Hilo, HI",HI,15,Hawaii,2,12758,1275804,32758,KOA,"Kona, HI",HI,15,Hawaii,2,1
0.00,0.00,0.00,65.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,14131,1413106,34131,PKB,"Parkersburg, WV",WV,54,West Virginia,39,11027,1102705,31027,CKB,"Clarksburg/Fairmont, WV",WV,54,West Virginia,39,1
0.00,0.00,0.00,66.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,11995,1199502,31995,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,36,1
0.00,0.00,0.00,66.00,5Y,20007,Atlas Air Inc.,06087,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,14533,1453302,34454,RIV,"Riverside, CA",CA,06,California,91,1
0.00,0.00,0.00,67.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,13342,1334207,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1
0.00,0.00,0.00,67.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,14307,1430706,30721,PVD,"Providence, RI",RI,44,Rhode Island,15,10529,1052907,30529,BDL,"Hartford, CT",CT,09,Connecticut,11,1
0.00,0.00,0.00,67.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,42,Pennsylvania,23,1
0.00,0.00,0.00,67.00,YX,20452,Republic Airline,06003,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,42,Pennsylvania,23,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1
0.00,0.00,0.00,70.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,15628,1562805,35628,VRB,"Vero Beach, FL",FL,12,Florida,33,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,1
0.00,0.00,0.00,70.00,V8,20346,Iliamna Air Taxi,06983,12841,1284103,32841,KVC,"King Cove, AK",AK,02,Alaska,1,14738,1473802,34738,SDP,"Sandpoint, AK",AK,02,Alaska,1,1
0.00,0.00,0.00,70.00,V8,20346,Iliamna Air Taxi,06983,14738,1473802,34738,SDP,"Sandpoint, AK",AK,02,Alaska,1,12841,1284103,32841,KVC,"King Cove, AK",AK,02,Alaska,1,1
0.00,0.00,0.00,71.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,11066,1106606,31066,CMH,"Columbus, OH",OH,39,Ohio,44,11267,1126702,31267,DAY,"Dayton, OH",OH,39,Ohio,44,1
0.00,0.00,0.00,72.00,KAH,20272,Kenmore Air Harbor,06927,12652,1265201,30559,KEH,"Kenmore, WA",WA,53,Washington,93,14477,1447701,34477,RCE,"Roche Harbor, WA",WA,53,Washington,93,1
0.00,0.00,0.00,73.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,15167,1516702,35167,TEB,"Teterboro, NJ",NJ,34,New Jersey,21,14182,1418203,34100,PNE,"Philadelphia, PA",PA,42,Pennsylvania,23,1
0.00,0.00,0.00,73.00,UA,19977,United Air Lines Inc.,0A875,11109,1110902,30189,COS,"Colorado Springs, CO",CO,08,Colorado,82,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,1
0.00,0.00,0.00,73.00,UA,19977,United Air Lines Inc.,0A875,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,11109,1110902,30189,COS,"Colorado Springs, CO",CO,08,Colorado,82,1
0.00,0.00,0.00,74.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,15167,1516702,35167,TEB,"Teterboro, NJ",NJ,34,New Jersey,21,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,42,Pennsylvania,23,1
0.00,0.00,0.00,74.00,C5,20445,CommuteAir LLC dba CommuteAir,06944,10599,1059904,30599,BHM,"Birmingham, AL",AL,01,Alabama,51,12217,1221702,30255,HSV,"Huntsville, AL",AL,01,Alabama,51,1
0.00,0.00,0.00,74.00,C5,20445,CommuteAir LLC dba CommuteAir,06944,12951,1295106,32951,LFT,"Lafayette, LA",LA,22,Louisiana,72,12915,1291503,31205,LCH,"Lake Charles, LA",LA,22,Louisiana,72,1
0.00,0.00,0.00,75.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,10198,1019806,30198,AGC,"Pittsburgh, PA",PA,42,Pennsylvania,23,11027,1102705,31027,CKB,"Clarksburg/Fairmont, WV",WV,54,West Virginia,39,1
0.00,0.00,0.00,75.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,11027,1102705,31027,CKB,"Clarksburg/Fairmont, WV",WV,54,West Virginia,39,10198,1019806,30198,AGC,"Pittsburgh, PA",PA,42,Pennsylvania,23,1
0.00,0.00,0.00,76.00,YX,20452,Republic Airline,06003,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,10990,1099005,30990,CHO,"Charlottesville, VA",VA,51,Virginia,38,1
0.00,0.00,0.00,77.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,13476,1347605,34922,MRY,"Monterey, CA",CA,06,California,91,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,1
0.00,0.00,0.00,79.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,15618,1561801,32575,VNY,"Van Nuys, CA",CA,06,California,91,14689,1468902,34689,SBA,"Santa Barbara, CA",CA,06,California,91,1
0.00,0.00,0.00,80.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,13342,1334207,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,1
0.00,0.00,0.00,81.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,12012,1201205,32012,GUC,"Gunnison, CO",CO,08,Colorado,82,14530,1453006,34530,RIL,"Rifle, CO",CO,08,Colorado,82,1
0.00,0.00,0.00,81.00,UA,19977,United Air Lines Inc.,0A875,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,1
0.00,0.00,0.00,81.00,XP,20207,TEM Enterprises dba  Avelo Airlines,16144,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,1
0.00,0.00,0.00,81.00,XP,20207,TEM Enterprises dba  Avelo Airlines,16144,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1
0.00,0.00,0.00,82.00,XP,20207,TEM Enterprises dba  Avelo Airlines,16144,12244,1224404,32244,HVN,"New Haven, CT",CT,09,Connecticut,11,14307,1430706,30721,PVD,"Providence, RI",RI,44,Rhode Island,15,1
0.00,0.00,0.00,82.00,XP,20207,TEM Enterprises dba  Avelo Airlines,16144,14307,1430706,30721,PVD,"Providence, RI",RI,44,Rhode Island,15,12244,1224404,32244,HVN,"New Haven, CT",CT,09,Connecticut,11,1
0.00,0.00,0.00,83.00,YX,20452,Republic Airline,06003,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,42,Pennsylvania,23,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,1
0.00,0.00,0.00,84.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,12758,1275804,32758,KOA,"Kona, HI",HI,15,Hawaii,2,1
0.00,0.00,0.00,84.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,13543,1354305,33543,MWA,"Marion/Herrin, IL",IL,17,Illinois,41,11123,1112301,31123,CPS,"St. Louis, MO",MO,29,Missouri,64,1
0.00,0.00,0.00,84.00,V8,20346,Iliamna Air Taxi,06983,12748,1274801,32748,KNK,"Kokhanok, AK",AK,02,Alaska,1,10245,1024502,30245,AKN,"King Salmon, AK",AK,02,Alaska,1,1
0.00,0.00,0.00,86.00,UA,19977,United Air Lines Inc.,10876,14893,1489302,33192,SMF,"Sacramento, CA",CA,06,California,91,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,1
0.00,0.00,0.00,86.00,YX,20452,Republic Airline,06003,14685,1468502,34685,SAV,"Savannah, GA",GA,13,Georgia,34,10994,1099402,30994,CHS,"Charleston, SC",SC,45,South Carolina,37,1
0.00,0.00,0.00,88.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,15919,1591905,31834,XNA,"Fayetteville, AR",AR,05,Arkansas,71,1
0.00,0.00,0.00,89.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,10372,1037205,30372,ASE,"Aspen, CO",CO,08,Colorado,82,11921,1192102,31921,GJT,"Grand Junction, CO",CO,08,Colorado,82,1
0.00,0.00,0.00,89.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,12094,1209402,34699,HDN,"Hayden, CO",CO,08,Colorado,82,10372,1037205,30372,ASE,"Aspen, CO",CO,08,Colorado,82,1
0.00,0.00,0.00,89.00,KAH,20272,Kenmore Air Harbor,06927,11762,1176202,31646,FRD,"Friday Harbor, WA",WA,53,Washington,93,15220,1522002,31979,TIW,"Tacoma, WA",WA,53,Washington,93,1
0.00,0.00,0.00,89.00,V8,20346,Iliamna Air Taxi,06983,10245,1024502,30245,AKN,"King Salmon, AK",AK,02,Alaska,1,12737,1273701,32737,KMO,"Manokotak, AK",AK,02,Alaska,1,1
0.00,0.00,0.00,91.00,UA,19977,United Air Lines Inc.,0A875,10529,1052907,30529,BDL,"Hartford, CT",CT,09,Connecticut,11,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,1
0.00,0.00,0.00,92.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,15167,1516702,35167,TEB,"Teterboro, NJ",NJ,34,New Jersey,21,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,1
0.00,0.00,0.00,92.00,Q5,20342,40-Mile Air,06999,11245,1124505,31245,CZN,"Chisana, AK",AK,02,Alaska,1,15236,1523602,35236,TKJ,"Tok, AK",AK,02,Alaska,1,1
0.00,0.00,0.00,93.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,10434,1043405,30434,AVP,"Scranton/Wilkes-Barre, PA",PA,42,Pennsylvania,23,15167,1516702,35167,TEB,"Teterboro, NJ",NJ,34,New Jersey,21,1
0.00,0.00,0.00,93.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,15167,1516702,35167,TEB,"Teterboro, NJ",NJ,34,New Jersey,21,10434,1043405,30434,AVP,"Scranton/Wilkes-Barre, PA",PA,42,Pennsylvania,23,1
0.00,0.00,0.00,93.00,9K,20253,Cape Air,07021,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,15454,1545405,35454,UIN,"Quincy, IL",IL,17,Illinois,41,1
0.00,0.00,0.00,93.00,9K,20253,Cape Air,07021,15454,1545405,35454,UIN,"Quincy, IL",IL,17,Illinois,41,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,1
0.00,0.00,0.00,93.00,AMQ,20201,Ameristar Air Cargo,06055,16091,1609106,31295,YIP,"Detroit, MI",MI,26,Michigan,43,13184,1318403,33184,MBS,"Saginaw/Bay City/Midland, MI",MI,26,Michigan,43,1
0.00,0.00,0.00,93.00,KLQ,20372,Kalitta Charters II,06774,16091,1609106,31295,YIP,"Detroit, MI",MI,26,Michigan,43,13184,1318403,33184,MBS,"Saginaw/Bay City/Midland, MI",MI,26,Michigan,43,1
0.00,0.00,0.00,93.00,UA,19977,United Air Lines Inc.,0A875,11921,1192102,31921,GJT,"Grand Junction, CO",CO,08,Colorado,82,11503,1150305,31503,EGE,"Eagle, CO",CO,08,Colorado,82,1
0.00,0.00,0.00,94.00,9K,20253,Cape Air,07021,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,15027,1502704,34992,STX,"Christiansted, VI",VI,78,U.S. Virgin Islands,4,1
0.00,0.00,0.00,94.00,UA,19977,United Air Lines Inc.,0A875,14679,1467903,33570,SAN,"San Diego, CA",CA,06,California,91,13891,1389101,32575,ONT,"Ontario, CA",CA,06,California,91,1
0.00,0.00,0.00,95.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,10329,1032905,30329,APF,"Naples, FL",FL,12,Florida,33,13898,1389806,32467,OPF,"Miami, FL",FL,12,Florida,33,1
0.00,0.00,0.00,95.00,9K,20253,Cape Air,07021,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14321,1432105,34321,PWM,"Portland, ME",ME,23,Maine,12,1
0.00,0.00,0.00,95.00,9K,20253,Cape Air,07021,14321,1432105,34321,PWM,"Portland, ME",ME,23,Maine,12,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,1
0.00,0.00,0.00,96.00,YX,20452,Republic Airline,06003,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,1
0.00,0.00,0.00,97.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,13936,1393602,31454,ORL,"Orlando, FL",FL,12,Florida,33,15497,1549705,35497,UST,"St. Augustine, FL",FL,12,Florida,33,1
0.00,0.00,0.00,99.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,10781,1078105,30781,BTR,"Baton Rouge, LA",LA,22,Louisiana,72,10185,1018502,30185,AEX,"Alexandria, LA",LA,22,Louisiana,72,1
0.00,0.00,0.00,99.00,5Y,20007,Atlas Air Inc.,06087,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,1
0.00,0.00,0.00,100.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,12173,1217305,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,1
0.00,0.00,0.00,100.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,12173,1217305,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,1
0.00,0.00,0.00,100.00,UA,19977,United Air Lines Inc.,0A875,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,1
0.00,0.00,0.00,101.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,11027,1102705,31027,CKB,"Clarksburg/Fairmont, WV",WV,54,West Virginia,39,14802,1480202,34802,SHD,"Staunton, VA",VA,51,Virginia,38,1
0.00,0.00,0.00,101.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,14802,1480202,34802,SHD,"Staunton, VA",VA,51,Virginia,38,11027,1102705,31027,CKB,"Clarksburg/Fairmont, WV",WV,54,West Virginia,39,1
0.00,0.00,0.00,102.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,12173,1217305,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,12982,1298202,32982,LIH,"Lihue, HI",HI,15,Hawaii,2,1
0.00,0.00,0.00,102.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,12982,1298202,32982,LIH,"Lihue, HI",HI,15,Hawaii,2,12173,1217305,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,1
0.00,0.00,0.00,102.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,15618,1561801,32575,VNY,"Van Nuys, CA",CA,06,California,91,11041,1104103,31041,CLD,"Carlsbad, CA",CA,06,California,91,1
0.00,0.00,0.00,102.00,UA,19977,United Air Lines Inc.,0A875,12982,1298202,32982,LIH,"Lihue, HI",HI,15,Hawaii,2,12173,1217305,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,1
0.00,0.00,0.00,104.00,KLQ,20372,Kalitta Charters II,06774,16091,1609106,31295,YIP,"Detroit, MI",MI,26,Michigan,43,11042,1104205,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,1
0.00,0.00,0.00,105.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,10630,1063004,30630,BJC,"Broomfield, CO",CO,08,Colorado,82,10372,1037205,30372,ASE,"Aspen, CO",CO,08,Colorado,82,1
0.00,0.00,0.00,106.00,YV,20378,Mesa Airlines Inc.,06689,11042,1104205,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,1
0.00,0.00,0.00,107.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,13461,1346101,33461,MQY,"Smyrna, TN",TN,47,Tennessee,54,13484,1348401,33484,MSL,"Muscle Shoals, AL",AL,01,Alabama,51,1
0.00,0.00,0.00,109.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,14679,1467903,33570,SAN,"San Diego, CA",CA,06,California,91,1
0.00,0.00,0.00,109.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,14679,1467903,33570,SAN,"San Diego, CA",CA,06,California,91,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1
0.00,0.00,0.00,110.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,15376,1537604,30436,TUS,"Tucson, AZ",AZ,04,Arizona,81,1
0.00,0.00,0.00,112.00,YV,20378,Mesa Airlines Inc.,06689,11066,1106606,31066,CMH,"Columbus, OH",OH,39,Ohio,44,11042,1104205,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,1
0.00,0.00,0.00,113.00,3KQ,22075,"Junipogo, LLC",01267,10775,1077507,30775,BTI,"Barter Island, AK",AK,02,Alaska,1,14709,1470904,30073,SCC,"Deadhorse, AK",AK,02,Alaska,1,1
0.00,0.00,0.00,113.00,UA,19977,United Air Lines Inc.,0A875,14893,1489302,33192,SMF,"Sacramento, CA",CA,06,California,91,14570,1457002,34570,RNO,"Reno, NV",NV,32,Nevada,85,1
0.00,0.00,0.00,116.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,10529,1052907,30529,BDL,"Hartford, CT",CT,09,Connecticut,11,1
0.00,0.00,0.00,116.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,14489,1448903,34489,RDM,"Bend/Redmond, OR",OR,41,Oregon,92,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,1
0.00,0.00,0.00,117.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,15618,1561801,32575,VNY,"Van Nuys, CA",CA,06,California,91,14262,1426204,34262,PSP,"Palm Springs, CA",CA,06,California,91,1
0.00,0.00,0.00,119.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,15030,1503002,35030,SUA,"Stuart, FL",FL,12,Florida,33,10329,1032905,30329,APF,"Naples, FL",FL,12,Florida,33,1
0.00,0.00,0.00,120.00,YX,20452,Republic Airline,06003,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,14574,1457406,34574,ROA,"Roanoke, VA",VA,51,Virginia,38,1
0.00,0.00,0.00,121.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,42,Pennsylvania,23,1
0.00,0.00,0.00,121.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,1
0.00,0.00,0.00,121.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1
0.00,0.00,0.00,122.00,YV,20378,Mesa Airlines Inc.,06689,11109,1110902,30189,COS,"Colorado Springs, CO",CO,08,Colorado,82,12012,1201205,32012,GUC,"Gunnison, CO",CO,08,Colorado,82,1
0.00,0.00,0.00,123.00,YX,20452,Republic Airline,06003,10785,1078502,30785,BTV,"Burlington, VT",VT,50,Vermont,16,10257,1025702,30257,ALB,"Albany, NY",NY,36,New York,22,1
0.00,0.00,0.00,126.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,14679,1467903,33570,SAN,"San Diego, CA",CA,06,California,91,15618,1561801,32575,VNY,"Van Nuys, CA",CA,06,California,91,1
0.00,0.00,0.00,126.00,UA,19977,United Air Lines Inc.,0A875,10620,1062003,30620,BIL,"Billings, MT",MT,30,Montana,84,10849,1084907,30849,BZN,"Bozeman, MT",MT,30,Montana,84,1
0.00,0.00,0.00,126.00,X9,20377,Omni Air International LLC,16736,12891,1289102,32891,LAW,"Lawton/Fort Sill, OK",OK,40,Oklahoma,73,10194,1019408,30194,AFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1
0.00,0.00,0.00,129.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,11123,1112301,31123,CPS,"St. Louis, MO",MO,29,Missouri,64,14006,1400602,34006,PAH,"Paducah, KY",KY,21,Kentucky,52,1
0.00,0.00,0.00,130.00,YV,20378,Mesa Airlines Inc.,06689,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1
0.00,0.00,0.00,133.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,14006,1400602,34006,PAH,"Paducah, KY",KY,21,Kentucky,52,1
0.00,0.00,0.00,133.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,14006,1400602,34006,PAH,"Paducah, KY",KY,21,Kentucky,52,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,1
0.00,0.00,0.00,133.00,XP,20207,TEM Enterprises dba  Avelo Airlines,16144,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,1
0.00,0.00,0.00,135.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,1
0.00,0.00,0.00,136.00,YX,20452,Republic Airline,06003,10257,1025702,30257,ALB,"Albany, NY",NY,36,New York,22,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,1
0.00,0.00,0.00,137.00,G7,20500,GoJet Airlines LLC d/b/a United Express,07041,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11986,1198603,31986,GRR,"Grand Rapids, MI",MI,26,Michigan,43,1
0.00,0.00,0.00,138.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,13277,1327702,33277,MGM,"Montgomery, AL",AL,01,Alabama,51,11481,1148102,31481,ECP,"Panama City, FL",FL,12,Florida,33,1
0.00,0.00,0.00,139.00,UA,19977,United Air Lines Inc.,0A875,13367,1336706,33367,MLI,"Moline, IL",IL,17,Illinois,41,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1
0.00,0.00,0.00,140.00,UA,19977,United Air Lines Inc.,10877,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1
0.00,0.00,0.00,140.00,V8,20346,Iliamna Air Taxi,06983,10245,1024502,30245,AKN,"King Salmon, AK",AK,02,Alaska,1,14273,1427302,34273,PTH,"Port Heiden, AK",AK,02,Alaska,1,1
0.00,0.00,0.00,141.00,C5,20445,CommuteAir LLC dba CommuteAir,06944,14674,1467402,34674,SAF,"Santa Fe, NM",NM,35,New Mexico,86,11413,1141307,30285,DRO,"Durango, CO",CO,08,Colorado,82,1
0.00,0.00,0.00,143.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,13029,1302902,33029,LNK,"Lincoln, NE",NE,31,Nebraska,65,11726,1172605,31726,FOE,"Topeka, KS",KS,20,Kansas,62,1
0.00,0.00,0.00,143.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,11067,1106703,31067,CMI,"Champaign/Urbana, IL",IL,17,Illinois,41,1
